player_id,session_duration,movement_events,deaths,menu_opens,menu_time,time_since_last_death,churn_label
synthetic_2026,99.7,42,1,1,2.05,41.64,0
synthetic_2027,21.77,27,6,1,29.17,4.37,1
synthetic_2028,94.09,34,1,1,5.19,39.18,0
synthetic_2029,110.73,65,1,2,1.4,18.34,0
synthetic_2030,49.91,26,5,1,18.46,7.63,0
synthetic_2031,65.9,69,0,2,3.78,43.25,0
synthetic_2032,8.21,19,1,1,30.04,2.25,1
synthetic_2033,15.33,21,4,2,38.13,10.02,1
synthetic_2034,58.26,8,7,2,17.4,1.19,0
synthetic_2035,74.56,52,2,1,2.55,39.96,0
synthetic_2036,100.67,65,2,1,2.24,67.9,0
synthetic_2037,8.53,15,4,1,19.35,2.79,1
synthetic_2038,52.35,43,2,2,4.82,16.83,1
synthetic_2039,87.33,35,1,1,4.27,56.72,0
synthetic_2040,65.98,17,2,1,14.09,6.35,0
synthetic_2041,85.97,37,2,1,4.59,31.12,0
synthetic_2042,91.69,67,1,1,6.41,60.76,0
synthetic_2043,115.86,43,1,1,0.03,15.01,0
synthetic_2044,110.91,69,2,1,4.46,4.96,0
synthetic_2045,53.54,11,6,1,20.92,10.35,1
synthetic_2046,40.86,21,1,1,15.03,4.18,1
synthetic_2047,129.67,68,0,1,4.76,57.35,0
synthetic_2048,26.77,14,6,2,12.76,7.03,1
synthetic_2049,60.61,10,4,1,28.24,12.06,1
synthetic_2050,79.35,48,0,2,1.87,20.58,0
synthetic_2051,69.83,15,2,1,17.96,6.14,0
synthetic_2052,95.14,45,2,1,3.61,2.3,0
synthetic_2053,89.49,47,3,1,1.17,36.6,0
synthetic_2054,76.9,29,3,2,32.32,19.17,1
synthetic_2055,116.5,39,2,2,2.51,59.42,0
synthetic_2056,93.25,28,2,1,5.35,49.93,0
synthetic_2057,90.19,49,1,2,0.0,28.84,0
synthetic_2058,29.04,9,3,2,19.88,9.06,1
synthetic_2059,43.3,12,5,2,25.26,15.12,0
synthetic_2060,88.2,43,0,2,4.51,41.21,0
synthetic_2061,75.53,0,3,1,23.39,2.07,0
synthetic_2062,120.2,58,3,2,3.27,35.1,0
synthetic_2063,48.53,27,2,1,11.13,5.96,0
synthetic_2064,41.0,19,3,2,15.96,5.8,1
synthetic_2065,52.2,47,1,1,6.2,52.74,0
synthetic_2066,92.04,44,2,2,0.0,43.35,0
synthetic_2067,79.84,47,2,2,0.0,55.9,0
synthetic_2068,37.1,18,2,1,28.19,9.58,1
synthetic_2069,81.58,49,2,1,2.29,54.11,0
synthetic_2070,94.59,55,2,1,0.0,8.62,0
synthetic_2071,16.96,4,4,2,12.84,0.0,0
synthetic_2072,29.99,13,1,2,15.13,5.55,0
synthetic_2073,119.45,27,1,2,5.11,19.23,0
synthetic_2074,40.87,18,7,2,18.61,14.65,1
synthetic_2075,95.01,62,1,1,2.75,71.17,0
synthetic_2076,114.09,48,1,2,6.79,28.5,0
synthetic_2077,56.37,7,11,1,26.74,4.09,1
synthetic_2078,41.77,14,3,2,34.47,12.93,1
synthetic_2079,35.37,9,6,2,23.12,18.09,1
synthetic_2080,48.62,9,5,2,12.89,2.0,1
synthetic_2081,35.08,13,3,2,39.41,8.91,1
synthetic_2082,103.5,57,2,1,5.83,9.39,1
synthetic_2083,63.44,25,6,2,6.54,0.53,1
synthetic_2084,84.43,54,5,1,3.66,45.25,0
synthetic_2085,38.72,9,4,1,6.1,4.6,0
synthetic_2086,25.68,19,4,1,21.15,2.94,1
synthetic_2087,15.6,20,6,1,17.25,5.46,1
synthetic_2088,93.74,49,0,2,2.58,75.24,0
synthetic_2089,96.7,47,1,2,4.51,20.99,0
synthetic_2090,49.06,15,5,2,18.75,7.99,0
synthetic_2091,91.34,47,1,1,2.07,61.71,0
synthetic_2092,98.53,53,1,2,0.61,44.49,0
synthetic_2093,43.93,23,2,2,14.33,10.84,1
synthetic_2094,65.55,37,1,1,9.56,14.09,0
synthetic_2095,57.13,17,7,1,27.41,0.34,0
synthetic_2096,5.0,16,8,2,14.09,17.54,1
synthetic_2097,96.31,48,0,1,7.75,54.13,0
synthetic_2098,24.93,11,3,1,23.01,3.31,1
synthetic_2099,16.57,21,3,1,35.31,10.4,1
synthetic_2100,61.2,31,4,2,0.88,51.11,0
synthetic_2101,53.22,13,5,2,20.51,2.91,1
synthetic_2102,112.32,36,1,2,3.85,27.85,0
synthetic_2103,91.13,43,2,1,2.79,0.28,1
synthetic_2104,103.01,65,1,1,2.94,7.66,0
synthetic_2105,109.9,28,0,1,6.83,10.94,0
synthetic_2106,78.72,42,1,2,7.71,1.3,0
synthetic_2107,80.86,30,1,1,1.17,12.79,0
synthetic_2108,65.52,22,5,2,35.78,6.49,0
synthetic_2109,14.78,15,3,2,33.31,4.64,1
synthetic_2110,71.68,47,2,2,2.19,45.89,0
synthetic_2111,91.04,44,1,1,11.6,70.17,0
synthetic_2112,43.08,19,2,1,16.56,9.02,0
synthetic_2113,103.36,49,1,2,2.03,47.46,0
synthetic_2114,42.07,18,7,1,35.12,12.85,1
synthetic_2115,84.08,54,3,2,6.12,29.78,0
synthetic_2116,18.27,23,6,2,19.01,2.45,1
synthetic_2117,54.97,11,2,1,13.29,15.54,1
synthetic_2118,46.78,33,2,1,6.13,3.66,0
synthetic_2119,32.12,21,3,2,33.81,1.25,1
synthetic_2120,62.09,8,3,2,16.23,14.33,1
synthetic_2121,5.0,17,5,1,41.07,4.45,1
synthetic_2122,51.93,21,6,2,36.05,8.59,1
synthetic_2123,77.39,14,4,2,21.97,0.27,0
synthetic_2124,73.8,6,4,2,1.05,5.8,0
synthetic_2125,52.8,9,5,1,18.6,7.31,0
synthetic_2126,38.97,20,4,2,44.86,5.64,1
synthetic_2127,32.28,4,5,2,26.28,4.92,1
synthetic_2128,38.94,6,7,1,20.33,8.25,1
synthetic_2129,55.88,20,4,2,15.89,13.94,1
synthetic_2130,28.86,14,3,2,30.87,2.35,1
synthetic_2131,96.87,47,2,1,6.72,2.8,0
synthetic_2132,120.05,53,0,2,6.94,67.46,0
synthetic_2133,125.79,64,1,1,1.57,58.29,0
synthetic_2134,105.09,43,1,1,6.08,66.35,0
synthetic_2135,137.83,40,0,1,8.12,46.89,0
synthetic_2136,60.53,12,2,2,6.13,0.03,1
synthetic_2137,62.35,63,2,1,4.61,11.31,0
synthetic_2138,116.06,53,1,2,3.84,67.37,0
synthetic_2139,58.23,22,1,2,0.0,100.83,0
synthetic_2140,79.9,22,3,1,2.76,34.73,0
synthetic_2141,41.83,19,3,2,42.53,0.0,1
synthetic_2142,92.95,48,1,2,7.42,21.57,0
synthetic_2143,91.18,45,2,1,3.21,41.33,0
synthetic_2144,21.06,9,2,2,6.89,2.96,0
synthetic_2145,94.78,43,0,1,2.15,0.0,0
synthetic_2146,43.07,19,2,1,16.47,3.72,0
synthetic_2147,95.4,54,0,2,6.14,62.19,0
synthetic_2148,78.4,46,4,2,5.51,22.38,0
synthetic_2149,23.96,21,4,1,17.49,0.0,1
synthetic_2150,78.81,25,0,1,0.0,56.96,0
synthetic_2151,67.02,21,2,2,30.43,0.0,0
synthetic_2152,101.87,47,3,2,3.62,54.87,0
synthetic_2153,78.99,52,1,1,6.33,45.72,0
synthetic_2154,50.78,24,1,1,0.0,86.7,0
synthetic_2155,103.4,42,2,2,5.23,37.44,0
synthetic_2156,77.86,16,1,2,13.63,9.33,0
synthetic_2157,52.08,24,10,2,32.71,5.23,1
synthetic_2158,57.88,18,4,2,14.52,0.0,1
synthetic_2159,59.39,13,1,1,42.13,0.76,1
synthetic_2160,21.94,4,6,2,31.5,1.69,1
synthetic_2161,25.73,0,4,2,25.4,0.0,1
synthetic_2162,23.32,31,2,1,49.15,10.59,1
synthetic_2163,18.36,18,4,1,34.76,11.03,1
synthetic_2164,102.18,55,1,2,7.32,22.57,0
synthetic_2165,50.8,18,6,1,11.76,15.83,1
synthetic_2166,72.55,49,0,1,2.53,73.78,0
synthetic_2167,5.0,14,5,2,20.97,13.08,1
synthetic_2168,86.11,9,6,1,14.42,12.66,1
synthetic_2169,125.55,60,2,2,5.78,95.4,0
synthetic_2170,86.04,1,6,1,24.35,0.0,1
synthetic_2171,16.02,5,6,2,30.88,9.19,1
synthetic_2172,63.97,39,2,2,0.29,45.34,0
synthetic_2173,5.0,9,3,2,22.77,4.08,1
synthetic_2174,52.24,20,3,2,28.03,8.96,1
synthetic_2175,97.63,52,1,1,2.18,62.47,0
synthetic_2176,23.54,16,6,1,30.59,2.28,1
synthetic_2177,59.84,25,1,1,2.89,42.25,0
synthetic_2178,60.55,17,9,1,25.05,4.94,1
synthetic_2179,93.6,67,1,1,4.01,37.39,0
synthetic_2180,59.87,52,1,1,4.13,59.49,0
synthetic_2181,76.51,52,1,1,6.16,59.56,0
synthetic_2182,69.45,42,1,1,0.0,31.42,0
synthetic_2183,19.21,1,7,1,12.45,21.24,1
synthetic_2184,99.15,53,1,1,4.4,57.57,0
synthetic_2185,34.62,16,5,2,33.82,1.22,1
synthetic_2186,110.54,54,0,2,4.4,57.54,0
synthetic_2187,96.58,53,4,1,4.34,20.62,0
synthetic_2188,64.82,4,7,2,28.5,11.29,1
synthetic_2189,87.86,54,1,1,8.12,57.59,0
synthetic_2190,64.97,12,5,1,42.32,14.58,1
synthetic_2191,83.71,55,1,2,0.08,77.75,0
synthetic_2192,76.93,67,0,2,1.73,72.6,0
synthetic_2193,30.83,19,3,2,30.05,0.0,1
synthetic_2194,90.78,63,2,2,5.99,36.07,0
synthetic_2195,60.61,34,3,2,5.17,46.42,0
synthetic_2196,51.15,9,5,2,20.02,2.63,0
synthetic_2197,56.89,37,2,2,5.12,64.29,0
synthetic_2198,39.76,26,3,1,18.45,8.11,1
synthetic_2199,67.97,65,0,1,2.31,22.6,0
synthetic_2200,71.1,14,3,1,11.45,12.23,0
synthetic_2201,107.09,59,2,1,5.97,49.9,0
synthetic_2202,141.08,65,2,2,4.85,39.28,0
synthetic_2203,40.72,20,3,2,22.04,12.29,0
synthetic_2204,47.92,24,7,1,9.19,2.06,1
synthetic_2205,80.52,54,1,2,1.1,54.94,0
synthetic_2206,77.6,35,0,2,8.44,47.42,0
synthetic_2207,74.04,19,6,2,13.9,13.12,0
synthetic_2208,18.73,12,8,2,5.39,6.09,1
synthetic_2209,22.44,15,7,2,33.99,14.96,1
synthetic_2210,139.99,55,3,2,4.64,16.21,0
synthetic_2211,103.32,51,0,1,4.29,65.17,0
synthetic_2212,74.8,43,1,2,0.03,75.07,0
synthetic_2213,87.67,48,1,1,5.26,12.68,0
synthetic_2214,78.96,66,2,2,6.94,50.93,0
synthetic_2215,39.71,15,1,2,30.01,21.08,1
synthetic_2216,39.27,19,3,2,19.34,17.2,1
synthetic_2217,68.18,64,4,2,3.37,39.67,0
synthetic_2218,83.17,42,1,2,0.6,90.39,0
synthetic_2219,54.82,20,7,1,17.98,9.75,0
synthetic_2220,70.72,20,3,2,6.63,10.25,0
synthetic_2221,122.61,47,1,2,8.87,47.99,0
synthetic_2222,42.16,12,4,2,12.06,1.13,1
synthetic_2223,48.4,15,2,2,36.11,0.0,1
synthetic_2224,110.89,50,0,1,6.13,59.48,0
synthetic_2225,15.6,27,2,1,23.99,6.08,1
synthetic_2226,58.11,46,2,2,0.0,59.71,0
synthetic_2227,44.59,16,4,1,11.35,9.51,0
synthetic_2228,23.83,9,4,1,38.06,0.0,1
synthetic_2229,93.69,41,2,1,6.72,23.64,0
synthetic_2230,42.27,12,2,2,32.13,3.44,1
synthetic_2231,99.96,31,1,1,0.0,0.85,0
synthetic_2232,78.49,21,4,1,7.69,9.18,0
synthetic_2233,111.64,49,0,2,0.69,6.65,0
synthetic_2234,98.9,32,1,2,7.51,54.37,0
synthetic_2235,86.16,52,3,2,0.0,39.19,0
synthetic_2236,64.07,17,6,1,0.0,3.35,0
synthetic_2237,35.98,14,3,1,21.29,3.56,1
synthetic_2238,34.71,17,5,1,28.04,10.22,1
synthetic_2239,147.36,41,0,2,2.5,51.45,0
synthetic_2240,5.0,0,6,2,21.02,7.37,1
synthetic_2241,70.74,9,4,1,19.89,6.38,1
synthetic_2242,32.17,18,2,1,30.71,0.95,1
synthetic_2243,28.97,0,1,2,9.06,4.53,0
synthetic_2244,21.4,10,2,1,19.63,4.63,1
synthetic_2245,40.91,3,4,2,36.35,5.71,1
synthetic_2246,80.27,14,5,1,7.17,0.0,1
synthetic_2247,115.68,38,0,2,0.0,48.04,0
synthetic_2248,11.78,14,4,2,10.97,13.47,1
synthetic_2249,37.91,15,6,1,25.01,10.62,1
synthetic_2250,92.71,42,1,1,1.8,66.93,0
synthetic_2251,112.89,56,0,2,4.08,48.68,0
synthetic_2252,50.73,14,3,1,22.24,8.6,1
synthetic_2253,80.64,44,1,2,3.39,45.72,0
synthetic_2254,93.93,27,1,2,5.94,64.88,0
synthetic_2255,60.17,49,0,2,0.0,43.48,1
synthetic_2256,111.55,48,1,2,5.96,29.61,0
synthetic_2257,75.74,55,1,2,5.18,29.81,0
synthetic_2258,58.4,22,1,1,31.27,10.15,0
synthetic_2259,5.0,14,3,2,33.95,8.06,1
synthetic_2260,95.79,30,2,2,4.12,55.79,0
synthetic_2261,88.13,42,2,1,5.35,74.01,0
synthetic_2262,93.65,63,2,2,0.0,31.83,0
synthetic_2263,8.06,19,4,1,10.98,13.38,1
synthetic_2264,86.06,29,2,1,9.22,14.59,0
synthetic_2265,20.97,20,4,1,14.94,18.26,1
synthetic_2266,116.63,26,0,2,7.91,59.33,0
synthetic_2267,52.91,29,0,1,5.42,26.38,0
synthetic_2268,90.89,53,1,1,4.79,42.81,0
synthetic_2269,85.62,28,4,2,1.9,68.06,0
synthetic_2270,103.38,49,2,1,2.98,38.73,0
synthetic_2271,65.91,45,3,1,1.06,57.25,0
synthetic_2272,85.0,39,3,1,6.83,36.88,0
synthetic_2273,92.95,48,1,1,1.77,34.09,0
synthetic_2274,116.4,34,1,2,9.29,0.0,0
synthetic_2275,37.38,18,1,2,31.25,3.04,1
synthetic_2276,71.33,37,0,2,5.18,29.28,0
synthetic_2277,15.97,27,4,1,30.35,8.47,0
synthetic_2278,112.72,39,1,2,6.0,44.99,0
synthetic_2279,70.98,53,1,1,3.34,43.96,0
synthetic_2280,79.29,11,4,1,20.64,7.2,0
synthetic_2281,40.4,14,4,2,11.93,14.63,0
synthetic_2282,41.57,14,4,2,28.3,8.06,1
synthetic_2283,148.92,24,1,2,4.03,16.6,0
synthetic_2284,18.47,23,1,1,23.55,3.31,1
synthetic_2285,40.58,16,4,1,26.09,5.9,1
synthetic_2286,79.67,41,1,2,5.54,40.43,0
synthetic_2287,105.55,51,1,2,10.39,50.05,0
synthetic_2288,61.97,16,2,2,13.52,12.0,0
synthetic_2289,56.08,19,5,2,38.46,6.13,1
synthetic_2290,93.91,35,0,1,8.97,36.06,0
synthetic_2291,77.09,45,1,1,1.67,68.74,0
synthetic_2292,72.11,26,1,1,5.32,72.28,0
synthetic_2293,28.37,11,5,2,18.56,8.99,1
synthetic_2294,47.9,14,4,2,19.32,20.99,1
synthetic_2295,41.14,11,3,1,47.74,9.84,1
synthetic_2296,130.31,41,2,1,0.0,60.55,0
synthetic_2297,12.39,21,6,2,7.62,9.78,0
synthetic_2298,73.22,18,4,1,34.26,12.73,1
synthetic_2299,127.82,39,1,2,3.88,63.52,0
synthetic_2300,92.17,39,3,1,4.14,54.73,0
synthetic_2301,91.73,33,1,1,3.12,36.64,0
synthetic_2302,70.44,45,3,2,0.74,26.08,0
synthetic_2303,62.3,48,2,1,0.94,89.57,0
synthetic_2304,64.88,7,2,2,16.39,1.98,1
synthetic_2305,49.17,20,6,1,40.99,8.35,1
synthetic_2306,101.11,48,1,2,7.68,35.77,0
synthetic_2307,39.23,14,4,2,37.66,23.83,1
synthetic_2308,95.41,41,0,2,4.29,15.66,0
synthetic_2309,58.26,48,1,2,9.9,55.22,1
synthetic_2310,104.2,42,1,1,6.38,32.51,0
synthetic_2311,31.13,27,6,2,18.86,0.99,1
synthetic_2312,74.7,5,3,2,37.2,9.83,1
synthetic_2313,38.68,22,5,1,23.79,6.42,0
synthetic_2314,45.41,0,4,2,27.33,6.53,1
synthetic_2315,60.17,26,3,2,20.56,6.05,0
synthetic_2316,45.48,2,7,2,26.72,6.89,1
synthetic_2317,103.69,55,1,2,9.16,36.22,0
synthetic_2318,95.54,37,3,2,8.74,12.59,0
synthetic_2319,69.8,47,1,1,6.1,47.44,0
synthetic_2320,31.74,24,7,2,19.96,14.4,1
synthetic_2321,42.48,13,1,1,32.3,13.01,1
synthetic_2322,45.21,13,3,2,9.38,0.0,1
synthetic_2323,62.29,10,2,1,28.84,3.59,0
synthetic_2324,43.0,22,1,1,32.65,18.81,0
synthetic_2325,115.26,45,1,1,6.81,70.66,0
synthetic_2326,41.87,10,3,1,32.76,10.95,1
synthetic_2327,40.25,20,7,1,14.93,4.98,1
synthetic_2328,98.91,31,3,1,1.87,42.33,0
synthetic_2329,119.14,40,0,1,4.76,81.04,0
synthetic_2330,105.6,32,0,2,5.21,34.63,0
synthetic_2331,34.39,12,5,2,14.07,10.07,0
synthetic_2332,85.75,51,0,2,1.38,18.94,0
synthetic_2333,44.34,27,2,1,35.79,9.3,1
synthetic_2334,35.31,15,5,1,39.38,10.36,1
synthetic_2335,93.97,21,4,1,5.16,57.86,0
synthetic_2336,118.36,40,3,2,0.06,46.05,0
synthetic_2337,70.11,19,6,2,35.99,16.04,0
synthetic_2338,95.61,48,1,2,5.35,19.99,1
synthetic_2339,35.1,19,2,2,35.58,7.7,1
synthetic_2340,81.27,18,6,2,17.85,0.95,1
synthetic_2341,49.82,3,3,1,16.86,6.59,0
synthetic_2342,80.51,38,2,2,8.2,16.51,0
synthetic_2343,59.37,26,4,2,29.14,0.0,0
synthetic_2344,131.98,57,0,1,3.1,41.72,0
synthetic_2345,33.57,8,5,1,14.84,4.17,1
synthetic_2346,106.49,42,1,1,3.07,71.74,0
synthetic_2347,102.62,67,2,1,7.17,77.49,0
synthetic_2348,21.79,26,4,1,13.51,5.16,1
synthetic_2349,45.25,13,5,1,28.68,8.34,1
synthetic_2350,22.71,27,5,1,33.95,12.74,0
synthetic_2351,80.01,61,2,1,5.59,43.16,0
synthetic_2352,33.74,15,5,2,51.11,12.74,1
synthetic_2353,106.34,45,1,1,9.56,28.33,0
synthetic_2354,38.56,14,4,1,38.95,7.35,1
synthetic_2355,66.42,56,2,2,8.25,58.56,1
synthetic_2356,103.57,52,1,2,0.0,9.96,0
synthetic_2357,89.62,56,1,2,4.83,28.11,0
synthetic_2358,105.61,50,1,1,1.57,32.93,0
synthetic_2359,67.63,6,2,1,20.76,7.48,0
synthetic_2360,82.83,36,1,1,6.28,32.17,0
synthetic_2361,40.95,19,3,1,12.21,7.2,0
synthetic_2362,85.04,30,1,2,1.91,60.55,0
synthetic_2363,86.34,49,0,1,3.33,29.88,0
synthetic_2364,84.35,29,2,2,15.28,42.01,1
synthetic_2365,117.62,44,1,2,4.61,10.12,0
synthetic_2366,42.55,36,7,1,17.14,16.66,1
synthetic_2367,42.62,20,2,2,10.51,6.18,0
synthetic_2368,59.87,17,1,1,32.56,10.07,1
synthetic_2369,80.23,34,1,1,6.76,33.44,0
synthetic_2370,36.58,45,4,2,6.13,44.42,0
synthetic_2371,5.0,10,4,2,25.13,5.64,1
synthetic_2372,56.27,28,2,2,6.37,3.99,1
synthetic_2373,96.44,21,1,1,29.77,7.65,0
synthetic_2374,57.45,11,3,1,32.1,4.8,1
synthetic_2375,21.91,7,1,2,24.77,8.64,1
synthetic_2376,120.94,47,1,1,1.27,53.97,0
synthetic_2377,98.2,57,1,1,0.0,87.26,0
synthetic_2378,69.66,30,4,2,36.0,8.9,1
synthetic_2379,104.88,39,2,2,3.32,24.1,0
synthetic_2380,88.82,37,0,1,0.0,0.0,0
synthetic_2381,27.84,16,3,2,15.13,0.84,1
synthetic_2382,34.07,18,8,2,0.0,0.0,0
synthetic_2383,74.72,7,2,2,32.96,3.92,0
synthetic_2384,47.07,19,1,1,21.97,11.23,1
synthetic_2385,89.77,29,3,2,4.42,40.06,0
synthetic_2386,98.5,62,1,1,3.9,92.03,0
synthetic_2387,7.57,10,5,1,26.39,5.57,1
synthetic_2388,87.32,41,0,1,3.92,78.29,0
synthetic_2389,47.24,4,1,1,32.18,8.99,0
synthetic_2390,78.87,42,2,1,0.0,69.21,0
synthetic_2391,90.18,55,1,2,6.63,28.78,0
synthetic_2392,76.41,10,3,2,15.91,18.28,0
synthetic_2393,30.65,30,3,2,28.96,0.0,1
synthetic_2394,67.88,26,0,2,2.54,33.52,0
synthetic_2395,83.05,41,1,2,1.14,59.52,0
synthetic_2396,64.82,4,5,2,3.05,7.79,0
synthetic_2397,86.95,9,7,2,31.5,10.13,1
synthetic_2398,9.76,27,8,2,28.28,8.41,1
synthetic_2399,86.41,56,0,1,1.79,38.36,0
synthetic_2400,66.76,39,1,2,4.53,29.38,0
synthetic_2401,104.67,54,1,2,3.52,76.24,0
synthetic_2402,91.77,44,1,2,1.89,50.35,0
synthetic_2403,81.92,59,2,2,1.23,45.68,0
synthetic_2404,89.81,69,1,1,3.88,34.42,0
synthetic_2405,56.01,15,1,1,33.57,6.22,1
synthetic_2406,74.9,54,0,2,9.17,19.87,0
synthetic_2407,83.97,27,2,1,24.32,0.0,1
synthetic_2408,43.76,15,8,1,26.33,12.58,1
synthetic_2409,96.52,38,3,1,3.73,32.75,0
synthetic_2410,108.4,38,0,1,3.13,57.65,0
synthetic_2411,103.04,43,2,1,6.7,6.49,0
synthetic_2412,17.56,13,1,2,31.8,5.13,1
synthetic_2413,88.03,43,2,2,5.68,22.59,0
synthetic_2414,111.63,55,1,1,5.65,40.53,0
synthetic_2415,34.94,13,4,2,23.55,8.08,1
synthetic_2416,50.6,22,11,2,34.42,17.89,1
synthetic_2417,71.29,53,0,2,3.26,52.76,0
synthetic_2418,42.57,11,8,2,11.6,17.29,0
synthetic_2419,87.84,32,1,2,14.38,29.03,0
synthetic_2420,65.31,16,1,2,21.81,4.98,1
synthetic_2421,49.79,15,3,2,15.76,14.23,0
synthetic_2422,111.62,44,1,2,3.49,48.95,0
synthetic_2423,48.29,21,5,2,7.89,0.0,1
synthetic_2424,89.89,55,4,2,0.96,0.0,0
synthetic_2425,111.75,66,1,1,4.68,49.66,0
synthetic_2426,12.61,2,4,1,27.33,4.02,1
synthetic_2427,83.54,45,0,1,4.85,28.93,0
synthetic_2428,80.84,58,3,2,4.47,45.25,0
synthetic_2429,103.2,46,1,2,3.27,58.41,0
synthetic_2430,93.35,24,2,1,3.78,22.47,0
synthetic_2431,67.49,50,1,1,8.75,68.04,0
synthetic_2432,111.94,33,1,1,5.73,62.93,0
synthetic_2433,28.12,13,2,1,21.58,2.65,1
synthetic_2434,126.84,24,0,2,5.27,15.54,0
synthetic_2435,66.94,59,3,2,4.12,83.1,0
synthetic_2436,91.39,35,2,2,5.66,45.69,0
synthetic_2437,81.0,49,3,2,2.18,42.97,0
synthetic_2438,52.09,8,2,2,21.8,0.78,1
synthetic_2439,85.26,47,0,1,4.56,51.05,0
synthetic_2440,130.41,49,2,2,12.48,58.54,0
synthetic_2441,45.18,14,8,2,37.31,0.64,1
synthetic_2442,52.66,12,1,1,26.45,5.73,0
synthetic_2443,58.43,36,0,2,4.72,60.7,0
synthetic_2444,60.57,35,1,2,5.1,23.69,0
synthetic_2445,84.27,44,1,2,6.8,19.9,1
synthetic_2446,76.12,9,5,1,26.74,10.94,1
synthetic_2447,41.22,24,7,2,27.55,7.4,1
synthetic_2448,49.56,58,2,1,0.0,47.6,0
synthetic_2449,93.17,49,2,1,2.17,51.4,0
synthetic_2450,115.55,35,1,1,3.43,30.6,0
synthetic_2451,127.46,19,1,2,2.0,42.43,0
synthetic_2452,57.11,36,1,1,0.0,30.29,0
synthetic_2453,78.97,29,3,2,6.65,55.34,0
synthetic_2454,77.92,36,1,1,0.68,49.81,0
synthetic_2455,97.91,48,0,1,1.98,54.35,0
synthetic_2456,70.6,46,3,1,6.26,34.32,0
synthetic_2457,38.07,6,3,2,22.56,11.84,1
synthetic_2458,79.23,14,7,2,38.28,13.17,1
synthetic_2459,92.54,68,5,2,0.89,54.98,0
synthetic_2460,126.85,54,2,1,1.56,53.26,0
synthetic_2461,94.68,58,0,2,7.34,37.54,0
synthetic_2462,57.49,5,5,2,1.06,0.88,0
synthetic_2463,79.98,32,1,2,5.01,50.03,0
synthetic_2464,35.99,18,6,2,9.62,13.5,1
synthetic_2465,82.79,45,0,1,0.04,18.0,0
synthetic_2466,138.74,37,2,1,5.4,56.93,0
synthetic_2467,107.66,33,2,1,6.36,43.12,0
synthetic_2468,100.49,50,2,2,4.5,37.42,0
synthetic_2469,58.7,0,4,1,23.57,17.86,0
synthetic_2470,51.47,35,8,1,45.54,12.69,1
synthetic_2471,67.85,32,0,1,7.51,71.17,0
synthetic_2472,63.66,42,4,1,0.0,38.93,0
synthetic_2473,83.82,33,1,1,3.95,35.39,0
synthetic_2474,59.55,11,5,1,21.74,6.41,1
synthetic_2475,21.58,18,3,2,6.16,4.34,0
synthetic_2476,55.24,2,3,1,28.92,8.59,0
synthetic_2477,86.49,15,2,1,34.91,14.03,1
synthetic_2478,74.71,24,4,1,37.55,1.81,1
synthetic_2479,96.56,38,0,2,10.97,71.07,0
synthetic_2480,98.24,53,0,2,7.26,0.0,0
synthetic_2481,53.43,15,6,1,24.63,14.13,0
synthetic_2482,43.59,14,2,2,39.86,10.39,1
synthetic_2483,17.01,12,4,1,19.76,16.85,0
synthetic_2484,106.12,66,2,2,2.6,52.11,0
synthetic_2485,44.8,20,7,1,44.09,0.66,0
synthetic_2486,105.74,63,1,2,4.25,30.15,0
synthetic_2487,84.86,42,3,1,0.0,47.17,0
synthetic_2488,68.36,10,6,2,25.19,12.06,1
synthetic_2489,102.57,54,3,1,5.91,48.89,0
synthetic_2490,96.38,21,3,2,3.2,46.58,0
synthetic_2491,59.43,17,3,2,30.78,7.02,1
synthetic_2492,66.67,26,4,1,20.38,0.0,0
synthetic_2493,73.7,24,4,1,0.94,47.04,0
synthetic_2494,89.6,56,0,2,4.13,17.26,0
synthetic_2495,66.13,70,2,2,2.44,32.7,0
synthetic_2496,86.86,42,0,2,3.03,67.84,0
synthetic_2497,61.74,15,6,1,31.07,0.0,1
synthetic_2498,121.19,63,2,2,5.88,37.51,0
synthetic_2499,97.85,47,2,1,1.85,57.36,0
synthetic_2500,22.4,16,7,1,30.85,13.95,1
synthetic_2501,101.03,42,2,2,1.73,46.11,0
synthetic_2502,84.29,51,0,1,2.55,26.45,0
synthetic_2503,97.67,55,0,1,8.62,66.22,0
synthetic_2504,24.95,22,5,2,36.07,20.93,1
synthetic_2505,38.7,17,1,1,24.76,2.53,1
synthetic_2506,92.35,44,1,1,4.83,43.06,0
synthetic_2507,62.05,26,0,1,4.55,24.27,1
synthetic_2508,60.64,56,1,2,7.06,32.22,0
synthetic_2509,88.47,30,1,2,4.3,76.22,0
synthetic_2510,48.24,52,3,1,0.0,16.76,0
synthetic_2511,43.09,9,5,1,12.23,0.0,1
synthetic_2512,44.28,23,1,1,4.35,11.94,0
synthetic_2513,57.82,21,2,1,44.46,15.32,1
synthetic_2514,5.0,17,3,1,22.38,4.69,1
synthetic_2515,115.56,44,1,2,9.58,40.51,0
synthetic_2516,44.02,11,4,1,13.99,13.05,0
synthetic_2517,74.72,1,6,2,32.5,3.16,1
synthetic_2518,79.68,36,2,1,7.26,57.12,0
synthetic_2519,22.33,11,4,2,13.37,7.08,1
synthetic_2520,69.84,10,4,1,18.96,8.65,1
synthetic_2521,118.85,34,2,1,0.0,2.56,1
synthetic_2522,26.91,22,1,1,18.13,11.39,1
synthetic_2523,95.02,35,3,2,0.0,37.32,0
